date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2/7/2015,Quarter1,sweing,Saturday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',1.000019
2/7/2015,Quarter1,sweing,Saturday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.950186
2/7/2015,Quarter1,sweing,Saturday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900136
2/7/2015,Quarter1,sweing,Saturday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.90013
2/7/2015,Quarter1,finishing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.899111
2/7/2015,Quarter1,finishing,Saturday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.870083
2/7/2015,Quarter1,finishing,Saturday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.845833
2/7/2015,Quarter1,sweing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800402
2/7/2015,Quarter1,sweing,Saturday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.799963
2/7/2015,Quarter1,finishing,Saturday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.771583
2/7/2015,Quarter1,sweing,Saturday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.75052
2/7/2015,Quarter1,sweing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(19.4-28.1]\'',0.750028
2/7/2015,Quarter1,finishing,Saturday,'\'(6.5-7.6]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.715767
2/7/2015,Quarter1,sweing,Saturday,'\'(6.5-7.6]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(240-270]\'','\'(40.5-inf)\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.66227
2/7/2015,Quarter1,sweing,Saturday,'\'(3.2-4.3]\'','\'(0.581-0.654]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.600224
2/7/2015,Quarter1,sweing,Saturday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.545658
2/7/2015,Quarter1,finishing,Saturday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.447917
2/7/2015,Quarter1,sweing,Saturday,'\'(7.6-8.7]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(270-inf)\'','\'(36-40.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.365319
2/8/2015,Quarter2,sweing,Sunday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',1.000019
2/8/2015,Quarter2,finishing,Sunday,'\'(6.5-7.6]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.928681
2/8/2015,Quarter2,sweing,Sunday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.9008
2/8/2015,Quarter2,sweing,Sunday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900136
2/8/2015,Quarter2,sweing,Sunday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.90013
2/8/2015,Quarter2,finishing,Sunday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.893067
2/8/2015,Quarter2,finishing,Sunday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.891556
2/8/2015,Quarter2,finishing,Sunday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.875556
2/8/2015,Quarter2,finishing,Sunday,'\'(7.6-8.7]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.840889
2/8/2015,Quarter2,sweing,Sunday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800355
2/8/2015,Quarter2,sweing,Sunday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.799963
2/8/2015,Quarter2,sweing,Sunday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.750651
2/8/2015,Quarter2,sweing,Sunday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(19.4-28.1]\'',0.750028
2/8/2015,Quarter2,sweing,Sunday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.700618
2/8/2015,Quarter2,finishing,Sunday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.610208
2/8/2015,Quarter2,finishing,Sunday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.607417
2/8/2015,Quarter2,sweing,Sunday,'\'(3.2-4.3]\'','\'(0.581-0.654]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.56826
2/8/2015,Quarter2,sweing,Sunday,'\'(6.5-7.6]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.355534
2/8/2015,Quarter2,sweing,Sunday,'\'(7.6-8.7]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.35326
2/9/2015,Quarter2,finishing,Monday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',1.057963
2/9/2015,Quarter2,finishing,Monday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.962017
2/9/2015,Quarter2,sweing,Monday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.9008
2/9/2015,Quarter2,sweing,Monday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900509
2/9/2015,Quarter2,sweing,Monday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900478
2/9/2015,Quarter2,finishing,Monday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.888125
2/9/2015,Quarter2,sweing,Monday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800402
2/9/2015,Quarter2,sweing,Monday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800161
2/9/2015,Quarter2,sweing,Monday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.799963
2/9/2015,Quarter2,sweing,Monday,'\'(3.2-4.3]\'','\'(0.654-0.727]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.790003
2/9/2015,Quarter2,sweing,Monday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.750648
2/9/2015,Quarter2,finishing,Monday,'\'(7.6-8.7]\'','\'(0.289-0.362]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.707111
2/9/2015,Quarter2,sweing,Monday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.700618
2/9/2015,Quarter2,finishing,Monday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.697708
2/9/2015,Quarter2,sweing,Monday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.612517
2/9/2015,Quarter2,sweing,Monday,'\'(6.5-7.6]\'','\'(0.289-0.362]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.350302
2/9/2015,Quarter2,sweing,Monday,'\'(7.6-8.7]\'','\'(0.289-0.362]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.350302
2/9/2015,Quarter2,finishing,Monday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.272
2/10/2015,Quarter2,finishing,Tuesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',1.004889
2/10/2015,Quarter2,finishing,Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.966759
2/10/2015,Quarter2,sweing,Tuesday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900632
2/10/2015,Quarter2,sweing,Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900471
2/10/2015,Quarter2,sweing,Tuesday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900471
2/10/2015,Quarter2,sweing,Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.899984
2/10/2015,Quarter2,finishing,Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.853667
2/10/2015,Quarter2,sweing,Tuesday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.8008
2/10/2015,Quarter2,sweing,Tuesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800402
2/10/2015,Quarter2,finishing,Tuesday,'\'(3.2-4.3]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.796756
2/10/2015,Quarter2,sweing,Tuesday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.750797
2/10/2015,Quarter2,sweing,Tuesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.750648
2/10/2015,Quarter2,sweing,Tuesday,'\'(4.3-5.4]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.750356
2/10/2015,Quarter2,finishing,Tuesday,'\'(7.6-8.7]\'','\'(0.289-0.362]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.703771
2/10/2015,Quarter2,sweing,Tuesday,'\'(3.2-4.3]\'','\'(0.654-0.727]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.700618
2/10/2015,Quarter2,finishing,Tuesday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.6895
2/10/2015,Quarter2,finishing,Tuesday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.628333
2/10/2015,Quarter2,sweing,Tuesday,'\'(6.5-7.6]\'','\'(0.435-0.508]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.500802
2/10/2015,Quarter2,sweing,Tuesday,'\'(7.6-8.7]\'','\'(0.435-0.508]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.393549
2/11/2015,Quarter2,finishing,Wednesday,'\'(3.2-4.3]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',1.033156
2/11/2015,Quarter2,finishing,Wednesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',1.02
2/11/2015,Quarter2,sweing,Wednesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',1.000345
2/11/2015,Quarter2,sweing,Wednesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',1.000066
2/11/2015,Quarter2,finishing,Wednesday,'\'(7.6-8.7]\'','\'(0.289-0.362]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.994375
2/11/2015,Quarter2,finishing,Wednesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.912037
2/11/2015,Quarter2,finishing,Wednesday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.87
2/11/2015,Quarter2,sweing,Wednesday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850365
2/11/2015,Quarter2,sweing,Wednesday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800947
2/11/2015,Quarter2,sweing,Wednesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800402
2/11/2015,Quarter2,sweing,Wednesday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800144
